Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text
18371391,TCW Chaat Point,India,New Delhi,"36/1, Najafgarh Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",Street Food,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18017240,The Food Express,India,New Delhi,"126/110, Main Najafgarh Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18464640,The Pizza Family,India,New Delhi,"126/114, Najafgarh Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",Pizza,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18261161,The Regal Chicken Corner,India,New Delhi,"Near Water Tank, Najafgarh Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi","North Indian, Mughlai",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18464638,Welcome Rasoi,India,New Delhi,"Near Naresh Park, Najafgarh Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi","North Indian, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
302694,Agarwal Sweets,India,New Delhi,"Near PVR Cinema, Community Center, Naraina, New Delhi",Naraina,"Naraina, New Delhi",Mithai,150,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average
18358184,Aurangzeb Rd,India,New Delhi,"C 126, 2nd Floor, Phase 1, Naraina, New Delhi",Naraina,"Naraina, New Delhi","North Indian, Mughlai",500,Indian Rupees(Rs.),No,Yes,Yes,No,2,3.4,Orange,Average
8715,Bengali Sweet Corner,India,New Delhi,"3, Near PVR Cinema, Community Center, Naraina, New Delhi",Naraina,"Naraina, New Delhi","South Indian, Street Food, Desserts",200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average
641,Cafe Coffee Day,India,New Delhi,"Ground Floor, Community Centre, Naraina, New Delhi",Naraina,"Naraina, New Delhi",Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average
308033,Chinese K. Food,India,New Delhi,"ER - 09, Near Reliance Fresh, Inderpuri, Naraina, New Delhi",Naraina,"Naraina, New Delhi",Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average
307099,Chocowell,India,New Delhi,"E 42, Naraina Vihar, New Delhi, Naraina, New Delhi",Naraina,"Naraina, New Delhi","Desserts, Bakery",150,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average
18312575,Choice,India,New Delhi,"Shop 1, Block CB-369, Ring Road Naraina, Naraina, New Delhi",Naraina,"Naraina, New Delhi","South Indian, North Indian",500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average
18312652,Desi Street,India,New Delhi,"C-1C, Part-B, Naraina Ring Road, Near Kali Mata Mandir, Naraina, New Delhi",Naraina,"Naraina, New Delhi","North Indian, South Indian, Chinese",350,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
310666,Enigma Lounge,India,New Delhi,"Hotel Excel, E-16, Naraina, New Delhi",Naraina,"Naraina, New Delhi","Chinese, North Indian",750,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average
7434,Flavors Of London,India,New Delhi,"WZ - 167, Naraina Village, Near Sabji Mandi, Naraina, New Delhi",Naraina,"Naraina, New Delhi","Desserts, Ice Cream, Fast Food",200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average
305859,Frontier,India,New Delhi,"E-27, Main Road, Naraina Vihar, Naraina, New Delhi",Naraina,"Naraina, New Delhi",Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average
308037,Green Chick Chop,India,New Delhi,"Shop 21, Central Market, Phase 1, Naraina, New Delhi",Naraina,"Naraina, New Delhi","Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average
18435837,Hot House Grill,India,New Delhi,"Main Road Inderpuri, Todapur, Naraina, New Delhi",Naraina,"Naraina, New Delhi",Fast Food,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average
18441658,Kanshi Ram Chole Kulche Wala,India,New Delhi,"E-195, Naraina Vihar, Naraina, New Delhi",Naraina,"Naraina, New Delhi",Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average
558,Kents Fast Food,India,New Delhi,"15/5, Community Centre, Phase 1, Industrial Area, Naraina, New Delhi",Naraina,"Naraina, New Delhi","North Indian, Chinese, Fast Food",900,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average
300485,Paharia Meat & Chicken Shop,India,New Delhi,"RA 76/4, Main Market, Inderpuri, Naraina, New Delhi",Naraina,"Naraina, New Delhi",North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average
7416,Palji Corner,India,New Delhi,"WZ 274/A1, Main Market, Inderpuri, Naraina, New Delhi",Naraina,"Naraina, New Delhi",North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average
301927,Paratha Hi Paratha,India,New Delhi,"Ring Road, Naraina, New Delhi",Naraina,"Naraina, New Delhi",North Indian,100,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
18288199,Picasso Roof Top,India,New Delhi,"A-14, Naraina Vihar, New Delhi, Naraina, New Delhi",Naraina,"Naraina, New Delhi","Continental, European, North Indian",1100,Indian Rupees(Rs.),Yes,No,No,No,3,3.1,Orange,Average
301931,RK Dosa,India,New Delhi,"EA1/12, Main Market, Inderpuri, Naraina, New Delhi",Naraina,"Naraina, New Delhi",South Indian,150,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average
311385,Sandoz,India,New Delhi,"C-159, Naraina Industrial Area, Naraina, New Delhi",Naraina,"Naraina, New Delhi","Chinese, North Indian",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average
18175322,Sardar Ji,India,New Delhi,"WZ-429, C/57, Naraina Village, Naraina, New Delhi",Naraina,"Naraina, New Delhi","North Indian, Mughlai",120,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average
7419,Satkar Fast Food,India,New Delhi,"Opposite Mother Dairy Booth 332, Inderpuri, Naraina, New Delhi",Naraina,"Naraina, New Delhi",North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average
9280,Sweetheart Cupcakes,India,New Delhi,"A-72, 1st Floor, Near DDA Complex, Naraina, New Delhi",Naraina,"Naraina, New Delhi",Desserts,150,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
18241874,The Earthen Grill,India,New Delhi,"CB 385, Opposite Maruti Service Station, Naraina, New Delhi",Naraina,"Naraina, New Delhi","North Indian, Mughlai, Awadhi",350,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average
303250,Twenty Four Seven,India,New Delhi,"C 190, Near Picasso Hotel, Naraina, New Delhi",Naraina,"Naraina, New Delhi","Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average
313163,A Patisseries Gallery,India,New Delhi,"H-53, Naraina, New Delhi",Naraina,"Naraina, New Delhi","Bakery, Desserts",200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18398504,Aggarwal Bikaneri Sweets,India,New Delhi,"WZ-258, Main Market, Near Pusa Gate, Inderpuri, Near Naraina, New Delhi",Naraina,"Naraina, New Delhi",Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
301932,Aggarwal Sweets & Bakers,India,New Delhi,"Ring Road, Naraina, New Delhi",Naraina,"Naraina, New Delhi","Desserts, Street Food",200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18312572,Avatar Da Dhaba,India,New Delhi,"Ring Road Narayna, Opp Dharamshala, Naraina, New Delhi",Naraina,"Naraina, New Delhi",North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18371399,Bengali Restaurant,India,New Delhi,"CB, Block Ring Road, Naraina, New Delhi",Naraina,"Naraina, New Delhi","Bengali, Chinese",150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18431177,Biryani Express,India,New Delhi,"C 126, Shop 20, Nariana Industrial Area, Phase 1, Naraina, New Delhi",Naraina,"Naraina, New Delhi",Biryani,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18371405,Brahm Point Fast Food,India,New Delhi,"34/5, Community Center, Naraina Phase-1, Naraina, New Delhi",Naraina,"Naraina, New Delhi","Fast Food, Chinese",150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
312926,Chinese Hot,India,New Delhi,"Near Aggarwal Sweets, PVR Cinema Complex, Naraina, New Delhi",Naraina,"Naraina, New Delhi",Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18349241,Curry Man,India,New Delhi,"G-181, Naraina Vihar, Naraina, New Delhi",Naraina,"Naraina, New Delhi",North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18431181,Diya Chinese Food,India,New Delhi,"EA 156, Main Market, Inderpuri, Naraina, New Delhi",Naraina,"Naraina, New Delhi",Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18431187,Foodies,India,New Delhi,"Opposite BOI ATM, Ring Road, Naraina, New Delhi",Naraina,"Naraina, New Delhi",Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18393288,Fresh Meat CO,India,New Delhi,"E 45, Naraina Vihar, Naraina, New Delhi",Naraina,"Naraina, New Delhi","Raw Meats, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
8718,Hans Fast Food Center,India,New Delhi,"DDA Market, Community Center, Naraina, New Delhi",Naraina,"Naraina, New Delhi","Fast Food, Desserts",150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18462571,Happy Hours,India,New Delhi,"B Block, Ring Road, Naraina, New Delhi",Naraina,"Naraina, New Delhi","Chinese, Fast Food",200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18460302,Khalsa Eating Point,India,New Delhi,"R-5, Inderpuri, Naraina, New Delhi",Naraina,"Naraina, New Delhi",North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18431183,Krishna Yummy Foods,India,New Delhi,"EA 156, Shop 3, Main Market, Naraina, New Delhi",Naraina,"Naraina, New Delhi",North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
301925,Laxmi Dhaba,India,New Delhi,"Ring Road, Naraina, New Delhi",Naraina,"Naraina, New Delhi",North Indian,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
301885,Milan Shudh Vaishno,India,New Delhi,"CB 206/1, Ring Road, Naraina, New Delhi",Naraina,"Naraina, New Delhi",North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18295497,Milko Sweets Corner,India,New Delhi,"WZ-135, Naraina Ring Road, Naraina, New Delhi",Naraina,"Naraina, New Delhi","Mithai, Street Food",100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18460299,New Punjabi Chaap Corner,India,New Delhi,"EG-15, Main Market, Inderpuri, Naraina, New Delhi",Naraina,"Naraina, New Delhi",Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
1973,Nik's Chawla Chik Inn,India,New Delhi,"C-159, Shop 27, Naraina Industrial Area, Phase 1, Naraina, New Delhi",Naraina,"Naraina, New Delhi","North Indian, Fast Food",600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated
18369770,Paras Corner,India,New Delhi,"RZ-76, Inder Puri, Main Market, Naraina, New Delhi",Naraina,"Naraina, New Delhi",Chinese,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
312848,Punjabi Tadka,India,New Delhi,"Shop 6 EA-114, Main Market, Inderpuri, Naraina, New Delhi",Naraina,"Naraina, New Delhi",North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18474850,Sardar A Pure Meat Shop,India,New Delhi,"E-46, Main Road, Naraina, New Delhi",Naraina,"Naraina, New Delhi","Raw Meats, Fast Food, North Indian",150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18429186,Shahi Hyderbadi Biryani,India,New Delhi,"WZ 143, Ring Road, Naraina, New Delhi",Naraina,"Naraina, New Delhi",Mughlai,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18312656,Shashi's China Wok,India,New Delhi,"EG-120, Inderpuri, Naraina, New Delhi",Naraina,"Naraina, New Delhi",Chinese,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18416741,Urban Palate,India,New Delhi,"A-1, Shindi Colony, Naraina Vihar, Naraina, New Delhi",Naraina,"Naraina, New Delhi",Fast Food,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18425182,Wrapss,India,New Delhi,"A-34, Naraina Industrial Area, Near Pearl Academy, Naraina, New Delhi",Naraina,"Naraina, New Delhi","Chinese, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18464625,China Kitchen,India,New Delhi,"Singhloa Marble Market, Main G.T Karnal Road, Narela, New Delhi",Narela,"Narela, New Delhi","Chinese, North Eastern",350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18435330,Chowringhee,India,New Delhi,"Shop 3, Main Bus Stand Bawana, Khajan Market Bawana, Narela, New Delhi",Narela,"Narela, New Delhi",Fast Food,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18435326,D-Food,India,New Delhi,"Shop 3, Plot 1161, Opposite Old Sabji Mandi, Kanjhawala Road Bawana, Narela, New Delhi",Narela,"Narela, New Delhi","Chinese, Fast Food, Bakery",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated
18464648,Kith N Kin Cafeteria,India,New Delhi,"Khasra 360-361, Village Mamurpur, Main Alipur Road, Narela, New Delhi",Narela,"Narela, New Delhi","Chinese, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18464629,Lazeez Rasoi,India,New Delhi,"Saria Nath Market, Sabji Mandi, Narela, New Delhi",Narela,"Narela, New Delhi","Chinese, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18435322,Red Rose Restaurant,India,New Delhi,"U-59, Lampur Road, Near Delhi Nagrik Sehkari Bank, Narela, New Delhi",Narela,"Narela, New Delhi",Fast Food,450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18014151,Shri Bikaner Sweets & Restaurant,India,New Delhi,"Kissan Bhawan, Main Delhi Road, Village Bawana, Narela, New Delhi",Narela,"Narela, New Delhi","North Indian, Chinese, South Indian",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated
18375378,Welcome Family Restaurant,India,New Delhi,"Shop 1962/1, Arya Samaj Road,  Near Sabzi Mandi, Narela, New Delhi",Narela,"Narela, New Delhi","North Indian, South Indian",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
310408,Al Bake,India,New Delhi,"Shop 7, 57, Manjusha Building, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi","North Indian, Mughlai",400,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average
1185,Americana Kitchen and Bar,India,New Delhi,"Shop 5, Ground Floor, Satyam Cineplex, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi","American, Tex-Mex, Italian, Mexican, North Indian",1900,Indian Rupees(Rs.),Yes,No,No,No,3,2.8,Orange,Average
5536,Bawa Snacks Corner,India,New Delhi,"G 4, Skyline House 85, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average
18393213,Bhimsain's Bengali Sweet House,India,New Delhi,"4, Kundan House, Near Overseas Bank, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi","Mithai, North Indian, Street Food, Chinese, South Indian, Indian",450,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average
308336,Cafe Coffee Day,India,New Delhi,"Shop 2, Plot 70, The Great Eastern Center, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
637,Cafe Coffee Day,India,New Delhi,"101-104, Ist Floor, Dinar Bhavan, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",Cafe,450,Indian Rupees(Rs.),No,Yes,No,No,1,3,Orange,Average
313159,Dolce Gelato,India,New Delhi,"Ground Floor, Modi Towers, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi","Ice Cream, Beverages, Fast Food",300,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average
3608,Domino's Pizza,India,New Delhi,"7, Satyam Complex, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi","Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average
3636,Gopala,India,New Delhi,"G-4A/56, Eros Apartments, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi","North Indian, Street Food",150,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average
312790,New Punjabi Khana,India,New Delhi,"1st Floor, 103 & 104, Pragati House, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
5537,New Vishal Corner,India,New Delhi,"G-4, Vishal Building 95, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi","North Indian, Street Food, Fast Food",250,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
308347,Punjabi Khana,India,New Delhi,"G-8, Eros Apartment 56, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average
2602,Rajshree,India,New Delhi,"G-4, 44, Dinaar Bhawan, Satyam Cinema, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi","South Indian, Chinese",250,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
3638,Snack Junction,India,New Delhi,"G-5, 56, Eros Apartments, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi","North Indian, Chinese",250,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average
18017281,Sona,India,New Delhi,"53-54, 1st Floor, Goverdhan House, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi","North Indian, South Indian, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average
3607,Southy,India,New Delhi,"15, Satyam Cineplex, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",South Indian,450,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average
3069,The First Floor,India,New Delhi,"Building 58, 1st Floor, Sahyog Bhavan, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi","North Indian, Chinese",1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.1,Orange,Average
18268390,Hype,India,New Delhi,"S-1, American Plaza, Eros Hotel, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi","Finger Food, Italian, Middle Eastern",4700,Indian Rupees(Rs.),No,No,No,No,4,3.7,Yellow,Good
196,McDonald's,India,New Delhi,"Shop 1, Plot 45, Satyam Cinema Complex, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi","Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good
5487,New Punjabi Khana,India,New Delhi,"G-7/35-36, Aggarwal Bhawan, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good
308331,Pizza Hut Delivery,India,New Delhi,"8-9, Satyam Cinema Complex, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi","Italian, Pizza, Fast Food",800,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good
18126080,Shree Rathnam,India,New Delhi,"Shop G-8/9, Plot 32-33, Kusal Bazar, Near Satyam Cinema, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi","South Indian, North Indian, Chinese",800,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good
148,Subway,India,New Delhi,"3, Satyam Cineplex, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi","American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good
18412898,Al Mughal,India,New Delhi,"57/5, Manjusha Building, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",Mughlai,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
5528,Anupama Restaurant,India,New Delhi,"GF 10, Bajaj House, Building 97, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
17953929,Cafe Einstein,India,New Delhi,"21, Paharpur Business Centre, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi","North Indian, Fast Food",550,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated
18355121,Delicious Eating Corner,India,New Delhi,"Shop 2 & 3, DDA Mini Market, Opposite Wine Shop, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
9210,Gupta Rasoi,India,New Delhi,"60, DDA Mini Market, Opposite Chiranjiv Tower, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
2703,Paras Chicken Point,India,New Delhi,"DDA Mini Market, Behind Paras Cinema, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18478963,Ralhan Eating Corner,India,New Delhi,"Shop 2, DDA Mini Market, Opposite Wine Shop, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
2232,Pind Balluchi,India,New Delhi,"103/104-A, Goverdhan House, Behind Satyam Cinema, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi","North Indian, Mughlai",1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,2.4,Red,Poor
2775,-,India,New Delhi,"Ground Floor, E Block, Opposite Satyam Cinema, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi","Bengali, Seafood",1400,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.4,Green,Very Good
311623,Alcoholic Lounge & Bar,India,New Delhi,"Level 1, Fun Cinemas, North Square Mall, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi",Finger Food,1800,Indian Rupees(Rs.),Yes,No,No,No,3,2.8,Orange,Average
311077,Baljeet's Amritsari Koolcha,India,New Delhi,"G-36, Aggarwal Millenium, Tower 1, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi",North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
492,Bikanervala,India,New Delhi,"1, ITL Twin Tower, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi","North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",550,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average
304030,Cafe Coffee Day,India,New Delhi,"C-123, PP Towers, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi",Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average
18366028,Chicago Pizza,India,New Delhi,"G-41, Agarwal Millenium Tower 1, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi","Fast Food, Italian, Pizza",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average
18168143,Cocoberry,India,New Delhi,"12-13, PP Tower, Main Camp Road, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi",Desserts,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average
18294246,Dilli Chaap Wale,India,New Delhi,"G-41, Aggarwal Cyber Plaza 1, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi","North Indian, Fast Food",450,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average
2370,Dips,India,New Delhi,"G 37, Aggarwal Millenium, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi","South Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average
3893,Domino's Pizza,India,New Delhi,"G-11, 12, & 17, Plot C-4, 5, & 6, Aggarwal Cyber Plaza, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi","Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average
5366,Gullu's,India,New Delhi,"ITL Twin Tower, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi","North Indian, Mughlai",550,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average
18037828,Hashtag Foods,India,New Delhi,"G-89, Aggarwal Millennium, Tower 2, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi","Fast Food, Beverages",300,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average
2377,Mini Meals,India,New Delhi,"G-45, Aggarwal Millenium Tower, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi","North Indian, South Indian, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average
18384151,No Name - Taste Hi Kaafi Hai,India,New Delhi,"Unit G-73, Aggarwal Cyber Plaza 2, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi","Burger, Fast Food",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average
2966,Pind Balluchi,India,New Delhi,"113 to 120, 1st Floor, PP Tower, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi","North Indian, Mughlai",1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,2.7,Orange,Average
257,Pizza Hut,India,New Delhi,"G-5, Aggarwal Millenium Tower, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi","Italian, Pizza, Fast Food",1000,Indian Rupees(Rs.),No,Yes,No,No,3,3.3,Orange,Average
2380,Raj Bhature wala,India,New Delhi,"G-40, Aggarwal Millenium Tower, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi","North Indian, Fast Food, Chinese",350,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average
18285222,Rolls Tiger,India,New Delhi,"G-36, PP Tower, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi",Fast Food,450,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average
309463,SGF - Spice Grill Flame,India,New Delhi,"G-76, Ground Floor, Aggarwal Millenium, Tower 2, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi","North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average
